hhid2,a10,a11,a13,a14,a15,a23,flood_affected,flood_depth_ft_mean,clim_aus_wind_avg,clim_aman_wind_avg,clim_boro_wind_avg,clim_aus_evapotrans_avg,clim_aman_evapotrans_avg,clim_boro_evapotrans_avg,n_occ_agri_own,n_occ_agri_labour,dependency_ratio,hh_size,mealdays_total_7d,income_per_capita_monthly,mean_edu_years_adults,adult_literacy_rate,livelihood_diversity,any_nonfarm_agri_work,land_cultivable_decimal,has_current_loan,agricultural_occupation_dependence,meals_per_person_week,seasonal_wind_avg,seasonal_evapotranspiration_avg,has_current_loan_binary,adult_illiteracy_rate,flood_affected_norm,flood_depth_ft_mean_norm,seasonal_wind_avg_norm,seasonal_evapotranspiration_avg_norm,agricultural_occupation_dependence_norm,dependency_ratio_norm,hh_size_norm,meals_per_person_week_norm,income_per_capita_monthly_norm,mean_edu_years_adults_norm,adult_illiteracy_rate_norm,livelihood_diversity_norm,any_nonfarm_agri_work_norm,land_cultivable_decimal_norm,has_current_loan_binary_norm,exposure_score,exposure_n_indicators,sensitivity_score,sensitivity_n_indicators,adaptive_capacity_vulnerability_score,adaptive_capacity_vulnerability_n_indicators,LVI,cluster_kmeans,cluster_ward,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,cluster_name
604,2.0,2.0,1.0,1.0,1.0,1.0,0,0.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,0.0,1.0,9.0,50.0,0.0,1.0,0.0,0,0.0,2.0,0.0,9.0,2.366347567844342,4.771869994879673,0.0,1.0,0.0,0.0,0.4660287663778935,1.0,0.0,0.0,0.0,0.7631578947368421,0.996,1.0,1.0,1.0,1.0,1.0,1.0,0.3665071915944733,4,0.1907894736842105,4,0.9994285714285714,7,0.5189084122357518,1,1,3.2882241854304595,2.086978693228136,2.536163201888939,-1.253371035723071,-1.98463412797376,0.8775552727039749,-0.37398594423883025,-0.6899774909461458,0.04996418988581052,"off-farm, single-livelihood, flood-spared (average-LVI)"
605.2,1.0,1.0,1.0,1.0,1.0,8.0,0,0.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,0.3333333333333333,8.0,58.0,3200.0,1.6666666666666667,0.3333333333333333,0.0,0,0.0,1.0,0.0,7.25,2.366347567844342,4.771869994879673,1.0,0.3333333333333333,0.0,0.0,0.4660287663778935,1.0,0.0,0.0555555555555555,0.4117647058823529,0.8092105263157895,0.744,0.9019607843137256,0.3333333333333333,1.0,1.0,1.0,0.0,0.3665071915944733,4,0.3191326969384245,4,0.711327731092437,7,0.4656558732084448,1,1,1.347655359156446,2.0844090929746124,-0.8117006315015194,1.0256423894169555,-2.090298894325538,-0.848759787939217,0.38320536786172865,-0.39005689161613405,-0.1849881772162324,"off-farm, single-livelihood, flood-spared (average-LVI)"
606,1.0,1.0,1.0,1.0,1.0,1.0,1,2.5,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,0.0,1.0,7.0,100.0,0.0,1.0,1.0,0,0.0,1.0,0.0,7.0,2.366347567844342,4.771869994879673,1.0,1.0,1.0,0.119047619047619,0.4660287663778935,1.0,0.0,0.0,0.0,0.8157894736842105,0.992,1.0,1.0,0.75,1.0,1.0,0.0,0.6462690963563782,4,0.2039473684210526,4,0.8202857142857143,7,0.556834059687715,1,2,1.0799222099809271,2.6470747130039753,2.3426610193151958,-1.5331148293990646,-1.4289951502486613,-0.730297539575648,1.3007238280106364,-0.9483741395058367,0.597561667353997,"off-farm, single-livelihood, flood-spared (average-LVI)"
607,4.0,4.0,1.0,1.0,1.0,4.0,0,0.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,1.0,0.0,4.0,30.0,3800.0,1.5,0.25,2.0,0,0.0,1.0,1.0,7.5,2.366347567844342,4.771869994879673,1.0,0.25,0.0,0.0,0.4660287663778935,1.0,0.1666666666666666,0.0,0.1764705882352941,0.8026315789473685,0.696,0.9117647058823528,0.25,0.5,1.0,1.0,0.0,0.3665071915944733,4,0.2864422084623323,4,0.6225378151260504,7,0.425162405060952,1,1,-0.07641535188440605,0.9607933652236741,0.7951800317190686,1.1129645060680002,-3.2518873572372433,-0.33239733018506706,0.7973420282990737,0.8108245078953591,0.9050988438842601,"off-farm, single-livelihood, flood-spared (average-LVI)"
608,2.0,2.0,1.0,1.0,1.0,3.0,0,0.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,2.0,3.0,31.0,26.666666666666668,4.5,0.5,0.0,0,0.0,2.0,0.0,10.333333333333334,2.366347567844342,4.771869994879673,0.0,0.5,0.0,0.0,0.4660287663778935,1.0,0.0,0.3333333333333333,0.1176470588235294,0.7280701754385964,0.9978666666666668,0.7352941176470589,0.5,1.0,1.0,1.0,1.0,0.3665071915944733,4,0.2947626418988648,4,0.8904515406162465,7,0.5172404580365283,1,1,2.7120264798193308,2.3528474953496854,-0.028461793541200216,-0.6311214327045017,-1.1388755578107224,0.7931572947230728,-1.864559437466454,0.4295754176221074,-0.7080509374806683,"off-farm, single-livelihood, flood-spared (average-LVI)"
609,1.0,1.0,1.0,1.0,1.0,8.0,1,2.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,1.0,0.0,0.3333333333333333,8.0,45.0,1366.25,5.833333333333333,0.0,2.0,1,150.0,1.0,1.0,5.625,2.366347567844342,4.771869994879673,1.0,0.0,1.0,0.0952380952380952,0.4660287663778935,1.0,0.1666666666666666,0.0555555555555555,0.4117647058823529,0.8519736842105263,0.8907,0.6568627450980393,0.0,0.5,0.0,0.696969696969697,0.0,0.6403167154039973,4,0.3714901530787753,4,0.3920760631525338,7,0.4679609772117687,2,2,-3.3062029336053267,1.6792060960530275,-0.9766254162274645,1.3232241154403097,-1.4757494777396516,0.34602534622875836,-0.3617948400897264,-0.635854116732995,1.1880656802601968,"agriculture-dependent, diversified-livelihood, flood-exposed (average-LVI)"
61,7.0,7.0,1.0,1.0,1.0,4.0,1,0.3333333333333333,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,0.3333333333333333,4.0,29.0,2837.5,8.666666666666666,0.0,0.0,0,60.0,2.0,0.0,7.25,2.366347567844342,4.771869994879673,0.0,0.0,1.0,0.0158730158730158,0.4660287663778935,1.0,0.0,0.0555555555555555,0.1764705882352941,0.8092105263157895,0.773,0.4901960784313726,0.0,1.0,1.0,0.8787878787878788,1.0,0.6204754455627273,4,0.2603091675266598,4,0.7345691367456073,7,0.5384512499449982,1,2,0.6860418116037876,1.0554804149909518,-1.7911526225428156,-1.5444699729154086,-1.509187911905019,1.8080558125232737,-0.06997144998606526,-0.34023591575195916,-0.01060079368835027,"off-farm, single-livelihood, flood-spared (average-LVI)"
610,10.0,10.0,1.0,1.0,1.0,5.0,1,1.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,1.5,5.0,35.0,2060.0,2.5,0.0,0.0,0,30.0,1.0,0.0,7.0,2.366347567844342,4.771869994879673,1.0,0.0,1.0,0.0476190476190476,0.4660287663778935,1.0,0.0,0.25,0.2352941176470588,0.8157894736842105,0.8352,0.8529411764705882,0.0,1.0,1.0,0.9393939393939394,0.0,0.6284119534992353,4,0.3252708978328173,4,0.6610764451235039,7,0.5382530988185188,1,2,0.6493736952441672,2.3869486317726722,-1.4293095047124076,-0.5063782819959106,-0.7630757155287858,-0.7098575368587874,0.11966790159581163,-0.5373691529053697,0.012047997175398197,"off-farm, single-livelihood, flood-spared (average-LVI)"
611,1.0,1.0,1.0,1.0,1.0,5.0,0,0.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,0.6666666666666666,5.0,35.0,1630.0,6.0,0.0,1.0,0,0.0,1.0,0.0,7.0,2.366347567844342,4.771869994879673,1.0,0.0,0.0,0.0,0.4660287663778935,1.0,0.0,0.1111111111111111,0.2352941176470588,0.8157894736842105,0.8696,0.6470588235294118,0.0,0.75,1.0,1.0,0.0,0.3665071915944733,4,0.2905486756105951,4,0.6095226890756302,7,0.4221928520935663,1,1,0.9466295328534445,1.2466042650559257,-1.6715691003483182,0.6323967720032673,-2.09753806108049,-0.2153353340463878,0.10508706161637241,0.20231446270088962,0.807425796220809,"off-farm, single-livelihood, flood-spared (average-LVI)"
612,3.0,3.0,1.0,1.0,1.0,3.0,0,0.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,0.5,3.0,28.0,3340.0,4.0,0.0,1.0,0,0.0,2.0,0.0,9.333333333333334,2.366347567844342,4.771869994879673,0.0,0.0,0.0,0.0,0.4660287663778935,1.0,0.0,0.0833333333333333,0.1176470588235294,0.7543859649122806,0.7328,0.7647058823529411,0.0,0.75,1.0,1.0,1.0,0.3665071915944733,4,0.2388415892672858,4,0.7496436974789916,7,0.4516641594469169,1,1,1.535728458014169,0.6772722255594066,-0.4442336749303641,-0.5309651092430279,-2.642729257089033,1.2679606907645036,-0.5405316246416751,0.6749363465764878,-0.0749201690030421,"off-farm, single-livelihood, flood-spared (average-LVI)"
613,1.0,1.0,1.0,1.0,1.0,3.0,0,0.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,2.0,3.0,21.0,5000.0,2.0,0.5,0.0,1,0.0,2.0,0.0,7.0,2.366347567844342,4.771869994879673,0.0,0.5,0.0,0.0,0.4660287663778935,1.0,0.0,0.3333333333333333,0.1176470588235294,0.8157894736842105,0.6,0.8823529411764706,0.5,1.0,0.0,1.0,1.0,0.3665071915944733,4,0.3166924664602683,4,0.711764705882353,7,0.4649881213123648,1,1,1.7716127999305267,1.5170365657336389,0.4337985357819772,0.6269569641509477,-1.3937429095794451,1.1061274383671238,-1.283088715067649,-1.9904977941791386,-1.8326215015102254,"off-farm, single-livelihood, flood-spared (average-LVI)"
614,1.0,1.0,2.0,1.0,1.0,5.0,1,3.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,1.5,5.0,35.0,1200.0,5.0,0.0,0.0,0,0.0,1.0,0.0,7.0,2.366347567844342,4.771869994879673,1.0,0.0,1.0,0.1428571428571428,0.4660287663778935,1.0,0.0,0.25,0.2352941176470588,0.8157894736842105,0.904,0.7058823529411765,0.0,1.0,1.0,1.0,0.0,0.6522214773087591,4,0.3252708978328173,4,0.6585546218487395,7,0.545348998996772,1,2,0.372614224511791,2.6219765155400623,-1.8817903664261217,-1.0190450302922798,-0.47666402003849606,-0.5842731328736956,0.1886978863636363,-0.46206840692118584,0.2537421011952378,"off-farm, single-livelihood, flood-spared (average-LVI)"
615,1.0,1.0,1.0,1.0,1.0,8.0,1,2.8,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,1.0,0.0,0.6,8.0,58.0,3012.5,4.333333333333333,0.1666666666666666,3.0,1,105.0,1.0,1.0,7.25,2.366347567844342,4.771869994879673,1.0,0.1666666666666666,1.0,0.1333333333333333,0.4660287663778935,1.0,0.1666666666666666,0.0999999999999999,0.4117647058823529,0.8092105263157895,0.759,0.7450980392156863,0.1666666666666666,0.25,0.0,0.7878787878787878,0.0,0.6498405249278068,4,0.3719104747162023,4,0.3869490705373058,7,0.4695666900604383,2,2,-3.812707027241511,1.6793441319013893,-0.06655689839330887,1.56389098283357,-2.020834944157457,-0.08186796978703205,-0.26285426350254354,0.27632641435496125,0.37929084103252486,"agriculture-dependent, diversified-livelihood, flood-exposed (average-LVI)"
616,2.0,2.0,1.0,1.0,1.0,2.0,1,1.5,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,0.0,2.0,16.0,1500.0,12.0,0.0,0.0,0,0.0,2.0,0.0,8.0,2.366347567844342,4.771869994879673,0.0,0.0,1.0,0.0714285714285714,0.4660287663778935,1.0,0.0,0.0,0.0588235294117647,0.7894736842105263,0.88,0.2941176470588235,0.0,1.0,1.0,1.0,1.0,0.6343643344516162,4,0.2120743034055727,4,0.7391596638655462,7,0.5285327672409118,1,2,0.9838034184362255,0.668898377909435,-1.9597592701158022,-2.6122413221658847,-1.5061788991543497,1.972835466600434,-0.1718583725045328,-0.26327579320271755,0.7406585917292753,"off-farm, single-livelihood, flood-spared (average-LVI)"
617,1.0,1.0,1.0,1.0,1.0,6.0,0,0.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,2.0,6.0,42.0,21.666666666666668,3.333333333333333,0.0,0.0,0,0.0,1.0,0.0,7.0,2.366347567844342,4.771869994879673,1.0,0.0,0.0,0.0,0.4660287663778935,1.0,0.0,0.3333333333333333,0.2941176470588235,0.8157894736842105,0.9982666666666667,0.803921568627451,0.0,1.0,1.0,1.0,0.0,0.3665071915944733,4,0.3608101135190918,4,0.6860268907563025,7,0.4711147319566226,1,1,1.7456330139006184,2.5925155923982244,-1.8816937522121027,0.9321152784121308,-0.8281219420562894,-0.6611666551422495,-0.726671092920409,-0.1233019487099946,0.3748446525614467,"off-farm, single-livelihood, flood-spared (average-LVI)"
618,1.0,1.0,1.0,1.0,1.0,5.0,0,0.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,0.25,5.0,25.0,2374.0,3.5,0.0,0.0,0,0.0,1.0,0.0,5.0,2.366347567844342,4.771869994879673,1.0,0.0,0.0,0.0,0.4660287663778935,1.0,0.0,0.0416666666666666,0.2352941176470588,0.868421052631579,0.81008,0.7941176470588235,0.0,1.0,1.0,1.0,0.0,0.3665071915944733,4,0.2863454592363261,4,0.6577425210084034,7,0.4368650572797343,1,1,1.5839266755133352,1.4362459624746147,-1.507019890825096,0.512132625896347,-1.8856573131624108,-0.14063017849626397,0.8487694758723622,-1.0136422726766756,0.9030853376499076,"off-farm, single-livelihood, flood-spared (average-LVI)"
619,1.0,1.0,1.0,1.0,1.0,4.0,1,1.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,1.0,4.0,31.0,3062.5,6.0,0.0,0.0,0,0.0,1.0,0.0,7.75,2.366347567844342,4.771869994879673,1.0,0.0,1.0,0.0476190476190476,0.4660287663778935,1.0,0.0,0.1666666666666666,0.1764705882352941,0.7960526315789473,0.755,0.6470588235294118,0.0,1.0,1.0,1.0,0.0,0.6284119534992353,4,0.284797471620227,4,0.6288655462184874,7,0.5140249904459833,1,2,0.6900790968174267,1.526554191535363,-1.7760095914240936,-1.1304091731594061,-1.286021455402296,-0.5554324589516251,0.1970046895368363,-0.4660761003914564,0.08826904397922865,"off-farm, single-livelihood, flood-spared (average-LVI)"
620,1.0,1.0,1.0,1.0,1.0,5.0,0,0.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,1.5,5.0,26.0,4.0,2.333333333333333,0.3333333333333333,0.0,0,0.0,1.0,0.0,5.2,2.366347567844342,4.771869994879673,1.0,0.3333333333333333,0.0,0.0,0.4660287663778935,1.0,0.0,0.25,0.2352941176470588,0.863157894736842,0.99968,0.8627450980392157,0.3333333333333333,1.0,1.0,1.0,0.0,0.3665071915944733,4,0.3371130030959752,4,0.7422512044817928,7,0.4819571330574138,1,1,2.033244263233294,2.746196310502156,-0.8680707634106694,0.974775652395007,-0.9025849337591418,-0.4354486088897393,0.14871823980775903,-0.8437390198109578,0.4660637099409917,"off-farm, single-livelihood, flood-spared (average-LVI)"
621,1.0,1.0,1.0,1.0,1.0,4.0,0,0.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,1.0,4.0,29.0,500.0,2.5,0.5,0.0,0,0.0,1.0,0.0,7.25,2.366347567844342,4.771869994879673,1.0,0.5,0.0,0.0,0.4660287663778935,1.0,0.0,0.1666666666666666,0.1764705882352941,0.8092105263157895,0.96,0.8529411764705882,0.5,1.0,1.0,1.0,0.0,0.3665071915944733,4,0.2880869453044375,4,0.7589915966386555,7,0.4711952445125222,1,1,2.21136306574437,2.2964735979667967,-0.14537442726883237,0.21182177189839677,-1.4397418362137735,-0.7168410886363913,-0.12166346515600664,-0.6755872828197959,0.33407408665079896,"off-farm, single-livelihood, flood-spared (average-LVI)"
622,1.0,1.0,1.0,1.0,1.0,3.0,0,0.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,0.0,3.0,21.0,483.3333333333333,7.0,0.0,0.0,0,0.0,2.0,0.0,7.0,2.366347567844342,4.771869994879673,0.0,0.0,0.0,0.0,0.4660287663778935,1.0,0.0,0.0,0.1176470588235294,0.8157894736842105,0.9613333333333332,0.5882352941176471,0.0,1.0,1.0,1.0,1.0,0.3665071915944733,4,0.233359133126935,4,0.792795518207283,7,0.4642206143095637,1,1,2.1738986345553,0.9614056957531353,-1.2748688250054998,-0.8574176304842124,-1.8866264463212692,1.864138765612971,-0.3305552119722657,-0.35612186857598954,1.1193342479004063,"off-farm, single-livelihood, flood-spared (average-LVI)"
623,6.0,6.0,1.0,1.0,1.0,6.0,1,2.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,1.0,0.0,0.2,6.0,46.0,1000.0,8.0,0.1666666666666666,2.0,0,75.0,2.0,1.0,7.666666666666667,2.366347567844342,4.771869994879673,0.0,0.1666666666666666,1.0,0.0952380952380952,0.4660287663778935,1.0,0.1666666666666666,0.0333333333333333,0.2941176470588235,0.7982456140350876,0.92,0.5294117647058824,0.1666666666666666,0.5,1.0,0.8484848484848485,1.0,0.6403167154039973,4,0.3230908152734778,4,0.709223325693914,7,0.5575436187904631,2,2,-1.681215918761742,1.791879814680847,-0.49541794674632933,-0.2684637898444638,-1.884031273949892,2.0146041679217697,0.00562652394737761,1.495641880520236,0.788496368935207,"agriculture-dependent, diversified-livelihood, flood-exposed (average-LVI)"
624,1.0,1.0,1.0,1.0,1.0,5.0,1,1.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,0.0,5.0,0.0,6076.0,6.0,0.0,1.0,0,0.0,1.0,0.0,0.0,2.366347567844342,4.771869994879673,1.0,0.0,1.0,0.0476190476190476,0.4660287663778935,1.0,0.0,0.0,0.2352941176470588,1.0,0.51392,0.6470588235294118,0.0,0.75,1.0,1.0,0.0,0.6284119534992353,4,0.3088235294117647,4,0.5587112605042017,7,0.4986489144717339,1,2,-0.473451878640272,1.1773221934831075,-2.0216853291055457,0.7654007915056438,-1.8160448836243972,0.813493913934577,3.3981212599258916,-1.6246755344096067,0.3336406861464658,"off-farm, single-livelihood, flood-spared (average-LVI)"
625,2.0,2.0,1.0,1.0,1.0,6.0,0,0.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,5.0,6.0,36.0,6.666666666666667,2.5,0.5,0.0,0,0.0,2.0,0.0,6.0,2.366347567844342,4.771869994879673,0.0,0.5,0.0,0.0,0.4660287663778935,1.0,0.0,0.8333333333333334,0.2941176470588235,0.8421052631578947,0.9994666666666668,0.8529411764705882,0.5,1.0,1.0,1.0,1.0,0.3665071915944733,4,0.4923890608875129,4,0.9074868347338936,7,0.5887943624052934,1,1,2.4834246402203,4.605495959265876,-1.1502045379734345,1.9976015279733788,0.8076003044664904,0.890524782644166,-1.724913298122321,0.266475261323541,-2.299601585740695,"off-farm, single-livelihood, flood-spared (average-LVI)"
626.1,2.0,1.0,1.0,1.0,1.0,5.0,1,2.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,0.6666666666666666,5.0,35.0,20.0,6.666666666666667,0.0,0.0,0,90.0,2.0,0.0,7.0,2.366347567844342,4.771869994879673,0.0,0.0,1.0,0.0952380952380952,0.4660287663778935,1.0,0.0,0.1111111111111111,0.2352941176470588,0.8157894736842105,0.9984,0.6078431372549019,0.0,1.0,1.0,0.8181818181818182,1.0,0.6403167154039973,4,0.2905486756105951,4,0.7749178507766743,7,0.5685944139304222,1,2,0.39894113509993506,2.218669367391293,-1.619588763993209,-1.5279243899567057,-0.6916512839095543,1.7110010476102335,-0.3547530907747502,-0.2861332264217525,0.43703940178861683,"off-farm, single-livelihood, flood-spared (average-LVI)"
626.2,2.0,2.0,1.0,1.0,1.0,6.0,1,2.5,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,0.2,6.0,38.0,5833.333333333333,6.8,0.0,0.0,0,0.0,1.0,0.0,6.333333333333333,2.366347567844342,4.771869994879673,1.0,0.0,1.0,0.119047619047619,0.4660287663778935,1.0,0.0,0.0333333333333333,0.2941176470588235,0.8333333333333334,0.5333333333333333,0.6,0.0,1.0,1.0,1.0,0.0,0.6462690963563782,4,0.2901960784313726,4,0.5904761904761904,7,0.5089804550879804,1,2,-0.18151392857890342,1.3086128684546552,-2.1675480852593623,-0.9551564069853735,-1.811279079913131,-0.3381703659971437,1.377056466317526,-0.8008831127722006,-0.35940395727714664,"off-farm, single-livelihood, flood-spared (average-LVI)"
627,6.0,6.0,1.0,1.0,1.0,3.0,0,0.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,0.5,3.0,12.0,3583.333333333333,2.5,0.0,0.0,0,0.0,2.0,0.0,4.0,2.366347567844342,4.771869994879673,0.0,0.0,0.0,0.0,0.4660287663778935,1.0,0.0,0.0833333333333333,0.1176470588235294,0.8947368421052632,0.7133333333333335,0.8529411764705882,0.0,1.0,1.0,1.0,1.0,0.3665071915944733,4,0.2739293085655315,4,0.7951820728291317,7,0.4785395243297121,1,1,2.143829792999457,1.2878941578771843,-0.8016535758440438,0.07501670904162966,-1.838089398135498,1.9072363065209605,0.9206138176958942,-1.1386850087074687,0.17302776404056358,"off-farm, single-livelihood, flood-spared (average-LVI)"
628,4.0,4.0,1.0,1.0,1.0,4.0,0,0.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,0.0,4.0,28.0,2000.0,8.5,0.0,1.0,0,0.0,1.0,0.0,7.0,2.366347567844342,4.771869994879673,1.0,0.0,0.0,0.0,0.4660287663778935,1.0,0.0,0.0,0.1764705882352941,0.8157894736842105,0.84,0.5,0.0,0.75,1.0,1.0,0.0,0.3665071915944733,4,0.2480650154798761,4,0.5842857142857143,7,0.3996193071200213,1,1,0.9166605195669341,0.5457364310673453,-1.8327382887133772,0.07849171357056378,-2.5181955428992038,0.058236963803233656,0.34900175707129655,0.03561953393028285,1.154224372664023,"off-farm, single-livelihood, flood-spared (average-LVI)"
629,1.0,1.0,1.0,1.0,1.0,5.0,1,3.571428571428572,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,1.5,5.0,35.0,0.0,6.333333333333333,0.3333333333333333,0.0,0,150.0,1.0,0.0,7.0,2.366347567844342,4.771869994879673,1.0,0.3333333333333333,1.0,0.1700680272108843,0.4660287663778935,1.0,0.0,0.25,0.2352941176470588,0.8157894736842105,1.0,0.627450980392157,0.3333333333333333,1.0,1.0,0.696969696969697,0.0,0.6590241983971945,4,0.3252708978328173,4,0.6653934300993125,7,0.5498961754431081,1,2,-0.2509993645128873,3.116001297853461,-1.4283574916015194,-1.3566464037482016,-0.21766205700980237,-0.41493620106820944,-0.13568449568950752,-0.7845040805610329,-0.10370441891401991,"off-farm, single-livelihood, flood-spared (average-LVI)"
63,1.0,1.0,1.0,1.0,1.0,4.0,0,0.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,1.0,4.0,28.0,2512.5,2.5,0.0,1.0,0,0.0,1.0,0.0,7.0,2.366347567844342,4.771869994879673,1.0,0.0,0.0,0.0,0.4660287663778935,1.0,0.0,0.1666666666666666,0.1764705882352941,0.8157894736842105,0.799,0.8529411764705882,0.0,0.75,1.0,1.0,0.0,0.3665071915944733,4,0.2897316821465428,4,0.6288487394957983,7,0.4283625377456048,1,1,1.2084880642376952,1.3949769493525093,-0.9505798836245526,0.6252723293775504,-2.087982149709805,-0.4784928718705294,0.22938689830451925,0.02315072269334661,0.4494367485155579,"off-farm, single-livelihood, flood-spared (average-LVI)"
630,1.0,1.0,1.0,1.0,1.0,5.0,1,3.75,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,1.0,0.0,0.25,5.0,35.0,1845.0,5.5,0.0,1.0,0,45.0,2.0,1.0,7.0,2.366347567844342,4.771869994879673,0.0,0.0,1.0,0.1785714285714285,0.4660287663778935,1.0,0.1666666666666666,0.0416666666666666,0.2352941176470588,0.8157894736842105,0.8524,0.6764705882352942,0.0,0.75,1.0,0.9090909090909092,1.0,0.6611500487373305,4,0.3148542311661506,4,0.7411373567608861,7,0.5723805455547891,2,2,-1.1110483497473875,2.0425097158621646,-0.5297856050366218,-1.1357913582129704,-1.484239358913562,1.8364263298659995,0.4010508327696385,0.5724752848598849,0.7839061598677202,"agriculture-dependent, diversified-livelihood, flood-exposed (average-LVI)"
631,1.0,1.0,1.0,1.0,1.0,6.0,0,0.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,1.0,0.5,6.0,51.0,1233.3333333333333,4.75,0.0,1.0,0,0.0,1.0,1.0,8.5,2.366347567844342,4.771869994879673,1.0,0.0,0.0,0.0,0.4660287663778935,1.0,0.1666666666666666,0.0833333333333333,0.2941176470588235,0.7763157894736842,0.9013333333333332,0.7205882352941176,0.0,0.75,1.0,1.0,0.0,0.3665071915944733,4,0.3301083591331269,4,0.6245602240896359,7,0.4403919249390788,1,1,0.22949880576440743,1.4476263791193325,-0.9066542493330354,0.9188961376186866,-2.3375260468427097,-0.382608384460582,-0.4339501211962864,0.9549382074779963,1.3604349362846866,"off-farm, single-livelihood, flood-spared (average-LVI)"
632,3.0,3.0,1.0,1.0,1.0,9.0,0,0.0,2.5213483870967743,2.2880129032258063,2.2896814132104453,5.637470967741935,5.194937634408602,3.48320138248848,0.0,0.0,1.25,9.0,45.0,1555.5555555555557,6.8,0.2,1.0,0,0.0,1.0,0.0,5.0,2.366347567844342,4.771869994879673,1.0,0.2,0.0,0.0,0.4660287663778935,1.0,0.0,0.2083333333333333,0.4705882352941176,0.868421052631579,0.8755555555555556,0.6,0.2,0.75,1.0,1.0,0.0,0.3665071915944733,4,0.3868356553147575,4,0.6322222222222222,7,0.4618550230438177,1,1,0.4212487602960409,2.3704869086196982,-2.311526970593466,2.229383529983064,-1.5044969330912865,-0.09968291351088397,0.42194252693638173,0.26407881218610485,0.08661011295908475,"off-farm, single-livelihood, flood-spared (average-LVI)"
